,Year,bResult,rResult,gamelength
7065,2018,0,1,31
7066,2018,1,0,41
7067,2018,0,1,41
7068,2018,0,1,69
7069,2018,0,1,44
7070,2018,0,1,46
7071,2018,1,0,43
7072,2018,0,1,36
7073,2018,1,0,33
7074,2018,1,0,30
7075,2018,0,1,44
7076,2018,1,0,47
7077,2018,1,0,40
7078,2018,1,0,38
7079,2018,1,0,45
7080,2018,1,0,32
7081,2018,1,0,29
7082,2018,1,0,34
7083,2018,1,0,46
7084,2018,0,1,40
7085,2018,0,1,51
7086,2018,1,0,28
7087,2018,1,0,38
7088,2018,0,1,60
7089,2018,0,1,47
7090,2018,0,1,53
7091,2018,1,0,95
7092,2018,0,1,49
7093,2018,1,0,34
7094,2018,1,0,40
7095,2018,0,1,37
7096,2018,0,1,33
7097,2018,0,1,43
7098,2018,1,0,34
7099,2018,1,0,31
7100,2018,0,1,33
7101,2018,0,1,35
7102,2018,0,1,33
7103,2018,1,0,31
7104,2018,0,1,28
7105,2018,1,0,31
7106,2018,1,0,29
7107,2018,1,0,32
7108,2018,1,0,35
7109,2018,0,1,40
7110,2018,1,0,38
7111,2018,0,1,36
7112,2018,1,0,29
7113,2018,0,1,33
7114,2018,1,0,31
7115,2018,1,0,47
7116,2018,0,1,35
7117,2018,1,0,31
7118,2018,1,0,35
7119,2018,1,0,45
7120,2018,0,1,33
7121,2018,0,1,37
7122,2018,1,0,31
7123,2018,0,1,32
7124,2018,0,1,37
7125,2018,1,0,51
7126,2018,1,0,35
7127,2018,0,1,39
7128,2018,1,0,33
7129,2018,1,0,33
7130,2018,0,1,30
7131,2018,0,1,35
7132,2018,1,0,33
7133,2015,0,1,41
7134,2015,1,0,39
7135,2015,1,0,45
7136,2015,0,1,29
7137,2015,1,0,39
7138,2015,1,0,28
7139,2015,0,1,39
7140,2015,1,0,37
7141,2015,0,1,41
7142,2015,1,0,59
7143,2015,1,0,38
7144,2015,0,1,45
7145,2015,1,0,43
7146,2015,0,1,38
7147,2015,0,1,45
7148,2015,1,0,36
7149,2015,1,0,31
7150,2015,1,0,47
7151,2015,1,0,25
7152,2015,1,0,32
7153,2015,0,1,33
7154,2015,1,0,24
7155,2015,0,1,36
7156,2015,1,0,37
7157,2015,0,1,39
7158,2015,1,0,34
7159,2015,0,1,29
7160,2015,1,0,24
7161,2015,0,1,24
7162,2015,0,1,32
7163,2015,1,0,34
7164,2015,1,0,56
7165,2015,0,1,34
7166,2015,0,1,40
7167,2015,1,0,35
7168,2015,0,1,35
7169,2015,0,1,52
7170,2015,0,1,41
7171,2015,1,0,27
7172,2015,1,0,47
7173,2015,0,1,41
7174,2015,0,1,36
7175,2015,0,1,54
7176,2015,0,1,39
7177,2015,1,0,37
7178,2015,1,0,41
7179,2015,0,1,33
7180,2015,1,0,29
7181,2015,1,0,57
7182,2015,0,1,38
7183,2015,0,1,39
7184,2015,1,0,39
7185,2015,1,0,37
7186,2015,0,1,32
7187,2015,1,0,50
7188,2015,1,0,34
7189,2015,1,0,45
7190,2015,1,0,33
7191,2015,1,0,33
7192,2015,1,0,38
7193,2015,0,1,35
7194,2015,1,0,40
7195,2015,0,1,40
7196,2015,1,0,27
7197,2015,0,1,34
7198,2015,0,1,39
7199,2015,1,0,37
7200,2015,0,1,37
7201,2015,1,0,51
7202,2015,0,1,41
7203,2015,0,1,31
7204,2015,1,0,28
7205,2015,0,1,32
7206,2015,0,1,37
7207,2015,1,0,45
7208,2015,1,0,38
7209,2015,1,0,37
7210,2015,0,1,38
7211,2015,1,0,27
7212,2015,0,1,33
7213,2015,1,0,24
7214,2015,1,0,29
7215,2015,0,1,22
7216,2015,1,0,56
7217,2015,1,0,30
7218,2015,0,1,51
7219,2015,0,1,33
7220,2015,0,1,66
7221,2015,0,1,36
7222,2015,0,1,33
7223,2015,1,0,38
7224,2015,0,1,33
7225,2015,0,1,39
7226,2015,1,0,43
7227,2015,1,0,42
7228,2015,0,1,33
7229,2015,1,0,32
7230,2015,0,1,29
7231,2015,1,0,34
7232,2015,1,0,46
7233,2015,0,1,34
7234,2015,1,0,41
7235,2015,1,0,32
7236,2015,1,0,34
7237,2015,0,1,41
7238,2015,1,0,38
7239,2015,0,1,36
7240,2015,0,1,57
7241,2015,1,0,44
7242,2015,0,1,42
7243,2015,1,0,35
7244,2015,0,1,34
7245,2015,0,1,32
7246,2015,0,1,37
7247,2015,1,0,36
7248,2015,1,0,30
7249,2015,1,0,30
7250,2016,0,1,38
7251,2016,0,1,36
7252,2016,1,0,40
7253,2016,1,0,42
7254,2016,0,1,27
7255,2016,0,1,34
7256,2016,1,0,31
7257,2016,0,1,26
7258,2015,0,1,37
7259,2016,1,0,42
7260,2016,1,0,47
7261,2016,1,0,57
7262,2016,0,1,33
7263,2016,1,0,32
7264,2016,0,1,41
7265,2016,0,1,26
7266,2016,1,0,43
7267,2016,0,1,39
7268,2016,1,0,36
7269,2016,1,0,28
7270,2016,1,0,33
7271,2016,0,1,30
7272,2016,0,1,37
7273,2016,1,0,31
7274,2016,1,0,39
7275,2016,1,0,32
7276,2016,1,0,45
7277,2016,1,0,30
7278,2016,1,0,32
7279,2017,0,1,31
7280,2017,0,1,39
7281,2017,1,0,37
7282,2017,0,1,29
7283,2017,1,0,39
7284,2017,0,1,48
7285,2017,0,1,41
7286,2017,0,1,34
7287,2017,0,1,35
7288,2017,1,0,31
7289,2017,0,1,38
7290,2017,1,0,42
7291,2017,1,0,39
7292,2017,0,1,31
7293,2017,0,1,37
7294,2017,1,0,53
7295,2017,0,1,47
7296,2017,1,0,28
7297,2017,0,1,58
7298,2017,1,0,30
7299,2017,1,0,26
7300,2017,1,0,35
7301,2017,1,0,38
7302,2017,0,1,26
7303,2017,1,0,32
7304,2017,0,1,33
7305,2017,1,0,36
7306,2017,1,0,37
7307,2017,0,1,50
7308,2017,1,0,34
7309,2017,1,0,30
7310,2017,1,0,39
7311,2017,1,0,31
7312,2017,0,1,38
7313,2017,0,1,43
7314,2017,0,1,40
7315,2018,1,0,52
7316,2018,0,1,37
7317,2018,0,1,33
7318,2018,1,0,35
7319,2018,1,0,44
7320,2018,1,0,28
7321,2018,0,1,26
7322,2018,0,1,24
7323,2018,1,0,37
7324,2018,1,0,43
7325,2018,0,1,40
7326,2018,0,1,47
7327,2018,1,0,36
7328,2018,1,0,30
7329,2018,0,1,34
7330,2018,1,0,41
7331,2018,1,0,44
7332,2018,0,1,39
7333,2018,1,0,31
7334,2016,1,0,32
7335,2016,1,0,40
7336,2016,0,1,32
7337,2016,0,1,35
7338,2016,0,1,32
7339,2016,1,0,28
7340,2016,0,1,40
7341,2016,1,0,34
7342,2016,1,0,25
7343,2016,1,0,45
7344,2016,0,1,35
7345,2016,1,0,33
7346,2016,1,0,39
7347,2016,0,1,30
7348,2016,1,0,32
7349,2016,0,1,34
7350,2016,1,0,37
7351,2016,1,0,26
7352,2017,0,1,42
7353,2017,1,0,37
7354,2017,0,1,37
7355,2017,1,0,46
7356,2017,0,1,39
7357,2017,0,1,30
7358,2017,1,0,33
7359,2017,1,0,39
7360,2017,1,0,30
7361,2017,0,1,32
7362,2017,1,0,56
7363,2017,0,1,41
7364,2017,0,1,33
7365,2017,0,1,49
7366,2017,0,1,40
7367,2017,0,1,31
7368,2017,1,0,32
7369,2017,0,1,30
7370,2017,0,1,52
7371,2017,0,1,42
7372,2017,1,0,35
7373,2017,0,1,40
7374,2017,1,0,44
7375,2017,0,1,43
7376,2017,1,0,46
7377,2017,0,1,51
7378,2017,1,0,41
7379,2017,0,1,37
7380,2017,0,1,35
7381,2017,0,1,39
7382,2017,1,0,45
7383,2017,1,0,32
7384,2017,0,1,36
7385,2017,1,0,41
7386,2017,1,0,45
7387,2017,1,0,35
7388,2018,0,1,44
7389,2018,0,1,33
7390,2018,0,1,31
7391,2018,1,0,37
7392,2018,0,1,33
7393,2018,0,1,37
7394,2018,0,1,26
7395,2018,0,1,32
7396,2018,0,1,30
7397,2018,0,1,36
7398,2018,1,0,28
7399,2018,0,1,36
7400,2018,1,0,31
7401,2018,1,0,33
7402,2018,0,1,27
7403,2018,0,1,24
7404,2018,0,1,33
7405,2018,1,0,38
7406,2018,0,1,33
7407,2018,1,0,31
7408,2015,1,0,40
7409,2015,0,1,29
7410,2015,1,0,29
7411,2015,0,1,29
7412,2015,1,0,39
7413,2015,1,0,32
7414,2015,1,0,42
7415,2015,1,0,33
7416,2015,0,1,42
7417,2015,1,0,37
7418,2015,0,1,48
7419,2015,0,1,50
7420,2015,0,1,56
7421,2015,1,0,44
7422,2016,1,0,30
7423,2016,1,0,35
7424,2016,1,0,38
7425,2016,0,1,27
7426,2016,1,0,47
7427,2016,1,0,55
7428,2016,1,0,41
7429,2016,0,1,33
7430,2016,0,1,77
7431,2016,1,0,43
7432,2016,1,0,50
7433,2016,0,1,38
7434,2016,0,1,40
7435,2016,0,1,56
7436,2016,1,0,56
7437,2017,0,1,45
7438,2017,1,0,67
7439,2017,0,1,69
7440,2017,1,0,41
7441,2017,0,1,37
7442,2017,1,0,50
7443,2017,0,1,50
7444,2017,0,1,45
7445,2017,0,1,47
7446,2017,1,0,33
7447,2017,1,0,72
7448,2017,0,1,50
7449,2017,1,0,39
7450,2017,0,1,32
7451,2017,0,1,36
7452,2017,1,0,31
7453,2017,0,1,34
7454,2017,1,0,46
7455,2017,1,0,29
7456,2017,0,1,42
7457,2017,0,1,52
7458,2017,1,0,27
7459,2017,0,1,40
7460,2017,0,1,36
7461,2017,1,0,42
7462,2017,0,1,35
7463,2017,1,0,44
7464,2017,0,1,45
7465,2018,0,1,50
7466,2018,0,1,35
7467,2018,1,0,38
7468,2018,0,1,33
7469,2018,0,1,31
7470,2018,0,1,28
7471,2018,1,0,37
7472,2018,0,1,51
7473,2018,1,0,39
7474,2018,0,1,52
7475,2018,1,0,42
7476,2018,1,0,56
7477,2018,1,0,42
7478,2018,1,0,32
7479,2018,0,1,30
7480,2018,1,0,33
7481,2016,1,0,36
7482,2016,1,0,41
7483,2016,0,1,37
7484,2016,1,0,37
7485,2016,0,1,30
7486,2016,1,0,28
7487,2016,0,1,33
7488,2017,1,0,40
7489,2017,0,1,46
7490,2017,1,0,43
7491,2017,0,1,33
7492,2017,1,0,44
7493,2017,1,0,33
7494,2017,1,0,33
7495,2017,0,1,34
7496,2017,1,0,48
7497,2017,1,0,34
7498,2017,0,1,41
7499,2017,1,0,30
7500,2017,1,0,23
7501,2017,0,1,32
7502,2017,1,0,28
7503,2017,1,0,33
7504,2017,0,1,43
7505,2017,0,1,35
7506,2017,0,1,46
7507,2017,0,1,27
7508,2017,0,1,40
7509,2018,0,1,47
7510,2018,1,0,32
7511,2018,0,1,30
7512,2018,1,0,25
7513,2018,0,1,27
7514,2018,1,0,42
7515,2018,0,1,58
7516,2018,1,0,32
7517,2018,1,0,38
7518,2018,1,0,30
7519,2018,0,1,29
7520,2018,0,1,34
7521,2018,1,0,24
7522,2018,1,0,37
7523,2018,0,1,36
7524,2018,1,0,43
7525,2018,1,0,37
7526,2018,1,0,32
7527,2018,1,0,40
7528,2018,1,0,33
7529,2018,1,0,41
7530,2018,0,1,32
7531,2018,1,0,47
7532,2018,0,1,38
7533,2018,1,0,37
7534,2018,1,0,36
7535,2018,1,0,51
7536,2018,0,1,35
7537,2018,1,0,32
7538,2018,0,1,40
7539,2018,1,0,36
7540,2018,1,0,32
7541,2018,1,0,43
7542,2018,1,0,40
7543,2018,0,1,45
7544,2018,1,0,32
7545,2018,0,1,42
7546,2018,0,1,36
7547,2018,1,0,36
7548,2018,1,0,49
7549,2018,1,0,54
7550,2018,0,1,48
7551,2018,0,1,72
7552,2018,1,0,30
7553,2018,1,0,52
7554,2018,0,1,29
7555,2018,1,0,33
7556,2018,1,0,41
7557,2018,1,0,36
7558,2018,0,1,39
7559,2018,0,1,32
7560,2018,0,1,39
7561,2018,1,0,34
7562,2018,1,0,45
7563,2018,1,0,28
7564,2018,1,0,43
7565,2018,1,0,31
7566,2018,0,1,42
7567,2018,1,0,35
7568,2018,0,1,32
7569,2018,1,0,32
7570,2018,1,0,63
7571,2018,0,1,47
7572,2018,1,0,47
7573,2018,1,0,31
7574,2018,1,0,32
7575,2018,1,0,32
7576,2018,0,1,48
7577,2018,1,0,44
7578,2018,0,1,31
7579,2018,1,0,47
7580,2018,0,1,35
7581,2018,1,0,54
7582,2018,0,1,41
7583,2018,0,1,35
7584,2018,1,0,38
7585,2018,0,1,28
7586,2018,0,1,28
7587,2018,0,1,54
7588,2018,1,0,36
7589,2018,0,1,30
7590,2018,0,1,32
7591,2018,1,0,32
7592,2018,1,0,46
7593,2018,1,0,38
7594,2018,0,1,27
7595,2018,1,0,32
7596,2018,1,0,27
7597,2018,0,1,48
7598,2018,1,0,56
7599,2018,1,0,41
7600,2018,1,0,39
7601,2018,0,1,43
7602,2018,1,0,28
7603,2018,1,0,44
7604,2018,0,1,42
7605,2018,0,1,32
7606,2018,1,0,24
7607,2018,1,0,36
7608,2018,0,1,35
7609,2018,0,1,33
7610,2018,1,0,29
7611,2018,1,0,34
7612,2018,1,0,34
7613,2018,1,0,30
7614,2018,0,1,36
7615,2018,0,1,34
7616,2018,0,1,39
7617,2018,0,1,24
7618,2018,1,0,35
7619,2018,0,1,42
