,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59,min_60,min_61,min_62,min_63,min_64,min_65,min_66,min_67,min_68,min_69,min_70,min_71,min_72,min_73,min_74,min_75,min_76,min_77,min_78,min_79,min_80,min_81,min_82,min_83,min_84,min_85,min_86,min_87,min_88,min_89,min_90,min_91,min_92,min_93,min_94,min_95
1686,0,0,15,104,174,297,283,-361,-37,548,595,796,884,805,614,948,978,1083.0,1158.0,3221.0,3846.0,3926.0,3918.0,3831.0,6467.0,7770.0,9063.0,8575.0,9088.0,9105.0,9295.0,11039.0,12821.0,13431.0,15024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,0,0,-121,-78,232,149,215,14,-42,699,568,776,589,630,431,152,465,699.0,-443.0,236.0,469.0,1154.0,993.0,2150.0,1860.0,2664.0,5363.0,6410.0,8755.0,9175.0,9579.0,7654.0,7617.0,9981.0,9953.0,7733.0,4906.0,4006.0,3623.0,4090.0,6952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,0,0,100,-144,-1,122,150,23,-300,-298,-123,785,768,216,70,-54,-229,-1390.0,-1497.0,-1299.0,-1048.0,-1315.0,-679.0,204.0,-282.0,-991.0,-3051.0,-4661.0,-5924.0,-5710.0,-5999.0,-8490.0,-8315.0,-7884.0,-8967.0,-9006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,0,0,-57,147,49,-100,-198,-214,-722,-725,-732,-947,-1106,-1824,-1903,-2075,-2204,-2282.0,-2547.0,-522.0,-932.0,-543.0,600.0,539.0,365.0,761.0,2775.0,2007.0,2752.0,4743.0,3247.0,2224.0,533.0,619.0,347.0,629.0,448.0,339.0,307.0,1766.0,3104.0,4725.0,6478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,0,0,61,-206,-194,-155,-159,239,497,372,371,1672,2622,2792,3066,2925,3175,2650.0,3898.0,3981.0,4359.0,4251.0,4132.0,4470.0,4203.0,6699.0,6923.0,8161.0,10652.0,11161.0,11161.0,12193.0,12610.0,12006.0,11343.0,11843.0,12025.0,13019.0,13592.0,14079.0,14305.0,14079.0,14117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,0,0,-24,-245,188,-141,724,380,477,420,1784,499,963,469,62,-522,484,685.0,590.0,-385.0,-22.0,-214.0,1013.0,285.0,-97.0,-95.0,-137.0,-70.0,-42.0,103.0,19.0,466.0,119.0,3608.0,3316.0,4112.0,3103.0,2098.0,2392.0,1998.0,1959.0,2788.0,2345.0,769.0,-524.0,685.0,915.0,-185.0,-1470.0,-1487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,0,13,-36,138,359,233,-176,-94,-594,-538,-1011,-954,-150,266,94,718,68,1110.0,-54.0,358.0,36.0,779.0,-576.0,-1423.0,-1208.0,-1460.0,-1709.0,-1110.0,-2676.0,-2928.0,-1272.0,-643.0,200.0,600.0,822.0,2036.0,1809.0,1242.0,1156.0,3026.0,4669.0,5972.0,6977.0,5140.0,4136.0,4153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,0,0,-11,-122,-230,190,377,494,870,1065,725,2470,2462,2339,2474,2542,2396,2689.0,1908.0,2663.0,2454.0,2265.0,2991.0,2906.0,2351.0,2335.0,2893.0,2578.0,1792.0,83.0,-163.0,317.0,30.0,579.0,-2263.0,-3091.0,-3844.0,-3476.0,-3525.0,-1800.0,-1876.0,-1964.0,-1948.0,-2413.0,-4628.0,-5777.0,-6278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,0,0,22,-224,-488,-478,-946,-577,-626,-732,-342,94,682,1797,1922,1971,2335,3227.0,3985.0,3308.0,3382.0,3768.0,5447.0,5540.0,5205.0,7016.0,7854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,0,0,8,79,-840,-551,-605,-674,-190,-36,293,1251,1501,1257,580,539,631,1230.0,2797.0,3460.0,2389.0,2579.0,2580.0,3029.0,4290.0,4148.0,5149.0,6094.0,5655.0,5679.0,6055.0,5770.0,6426.0,4772.0,4680.0,4308.0,5732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,0,0,-20,244,-415,-506,-413,-770,-773,-765,-1021,-889,-509,-573,-436,-523,-372,-284.0,-1233.0,-2139.0,-2242.0,-2408.0,-2017.0,-4954.0,-5365.0,-6578.0,-7002.0,-8280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,0,0,-77,-164,0,-710,-844,-155,-785,-522,-393,-425,-524,-386,-484,-471,-354,1132.0,1065.0,-696.0,839.0,523.0,522.0,568.0,823.0,1018.0,1413.0,1911.0,3045.0,5099.0,6883.0,6422.0,7034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,0,0,91,7,36,82,63,146,-95,256,815,897,2115,2017,1400,1502,822,-2377.0,-2136.0,-2575.0,-2548.0,-2959.0,-2796.0,-3197.0,-3612.0,-3197.0,-4661.0,-6224.0,-7162.0,-7405.0,-8449.0,-8263.0,-6662.0,-6603.0,-6658.0,-9969.0,-13108.0,-13157.0,-13527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,0,-10,-10,-160,-14,-71,105,198,-90,-129,404,29,721,596,1252,2222,2518,3904.0,3746.0,3983.0,3908.0,4180.0,3437.0,2707.0,2712.0,2532.0,3283.0,3029.0,2806.0,4365.0,4301.0,4759.0,8817.0,8859.0,9756.0,11466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,0,0,-34,-32,-111,19,464,491,670,810,1141,1687,2935,2781,2856,3033,3888,3725.0,2947.0,4062.0,4649.0,5448.0,7051.0,6858.0,8783.0,8279.0,9371.0,10907.0,11872.0,13581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,0,0,-106,-193,-130,-667,-1078,-1648,-2132,-1049,-1172,-998,-836,-899,-873,-737,-1036,-3041.0,-2772.0,-5536.0,-6050.0,-6498.0,-6958.0,-7057.0,-7934.0,-10038.0,-9932.0,-13132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,0,11,31,166,811,539,595,946,349,534,665,520,589,809,1881,2393,2894,2510.0,3790.0,3974.0,4168.0,4326.0,4353.0,4391.0,4533.0,2097.0,249.0,-588.0,-4235.0,-3841.0,-3781.0,-4841.0,-4829.0,-5916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,0,0,142,736,665,837,583,1408,1800,1999,2071,2467,2876,2247,645,990,1915,1023.0,1373.0,1419.0,1694.0,-1651.0,-1894.0,-6146.0,-6514.0,-9605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,0,0,131,661,781,1106,1124,1440,2266,2420,2395,2625,2377,2397,2348,2071,2111,2063.0,2334.0,2159.0,1872.0,2455.0,1470.0,2401.0,3347.0,3583.0,4380.0,7024.0,9365.0,10195.0,13143.0,12541.0,13487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,0,0,-57,-127,-58,-155,-343,-1095,-1099,-1642,-1502,-1757,-1334,-1769,-2025,-281,-1448,-839.0,-1768.0,-1327.0,-1688.0,-584.0,-307.0,-426.0,-246.0,-493.0,-818.0,-1193.0,-1119.0,82.0,-128.0,1237.0,-344.0,-548.0,-194.0,246.0,-1467.0,-1868.0,-1684.0,-1985.0,-1559.0,-640.0,390.0,-1726.0,-2086.0,-2210.0,-4244.0,-3149.0,-2787.0,-5017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,0,0,33,64,150,648,641,207,433,767,834,1623,1855,1161,1344,2540,2580,2660.0,3095.0,3298.0,3406.0,3777.0,3636.0,4190.0,4053.0,4975.0,4955.0,4969.0,5243.0,5235.0,4548.0,6853.0,7064.0,7532.0,8638.0,8705.0,8927.0,10681.0,12341.0,13665.0,14863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,0,0,56,221,237,-3,617,-1474,-1586,-45,593,1118,1151,1107,1276,1187,2000,3148.0,3023.0,4434.0,4852.0,4781.0,5578.0,5792.0,6551.0,7936.0,11425.0,14135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,0,0,-8,403,414,306,482,784,389,781,1033,1058,968,884,2155,1541,1738,1418.0,1466.0,1468.0,1542.0,1393.0,2184.0,2356.0,3818.0,3513.0,2940.0,2729.0,3842.0,3384.0,3498.0,4157.0,3925.0,4056.0,5628.0,5419.0,6558.0,8047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,0,0,97,137,401,73,319,30,488,791,1154,1137,1423,2168,2519,3758,4509,4072.0,4604.0,4436.0,3502.0,3741.0,3844.0,3838.0,3512.0,3617.0,3716.0,3265.0,3622.0,5291.0,7371.0,9089.0,9971.0,9222.0,9700.0,9912.0,10311.0,10121.0,12456.0,13433.0,13897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,0,-10,-42,-282,-52,-17,31,-12,-162,-1525,-1427,-1414,-1661,-2193,-1555,-3585,-3034,-3055.0,-3930.0,-4686.0,-6771.0,-7010.0,-8068.0,-8160.0,-8213.0,-11724.0,-11026.0,-14155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,0,0,68,256,127,453,580,195,73,269,-57,-200,-401,394,-699,-350,-540,244.0,289.0,577.0,554.0,673.0,1184.0,1624.0,1215.0,1123.0,2576.0,3075.0,2910.0,2769.0,2468.0,1943.0,1807.0,1214.0,609.0,881.0,710.0,-2451.0,-4214.0,-5490.0,-6732.0,-7159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,0,0,51,118,94,365,582,311,290,121,1538,2349,2328,2545,3590,2790,2610,2414.0,2886.0,2965.0,2940.0,2611.0,3511.0,2971.0,3282.0,3196.0,3342.0,3580.0,3975.0,4203.0,4579.0,5439.0,8284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,0,0,55,277,204,364,117,-1492,-983,-969,-1605,-1825,-2098,-3261,-1865,-1208,-1899,-1482.0,309.0,984.0,1219.0,1161.0,-283.0,-1565.0,-1104.0,-1878.0,-539.0,-885.0,-317.0,-171.0,-50.0,503.0,2173.0,2797.0,4577.0,5909.0,5678.0,6850.0,7035.0,7422.0,7215.0,7117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,0,0,36,-10,32,94,279,1947,1359,1436,857,902,1280,3276,2912,3352,3032,3291.0,3410.0,3471.0,3385.0,3797.0,3622.0,3876.0,4103.0,3569.0,3779.0,3492.0,4873.0,3876.0,3603.0,3501.0,3829.0,2369.0,3181.0,3478.0,3945.0,4183.0,6359.0,8508.0,8630.0,9093.0,9458.0,11760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,0,-7,-27,88,-4,287,191,487,401,507,573,378,582,533,598,784,818,1088.0,2568.0,2214.0,1974.0,1437.0,1205.0,1878.0,2178.0,2017.0,2163.0,2421.0,2120.0,3170.0,3595.0,3620.0,4650.0,7280.0,7526.0,7862.0,8099.0,9827.0,9015.0,9388.0,11718.0,12399.0,13250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,0,0,171,-13,-197,-270,-341,-169,-344,106,140,-36,160,175,-23,73,167,-140.0,-35.0,-4.0,-102.0,-760.0,-555.0,-484.0,-327.0,-237.0,-884.0,-4317.0,-4536.0,-4669.0,-6348.0,-7309.0,-7625.0,-7808.0,-7896.0,-9397.0,-12235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,0,0,-6,50,283,591,743,1036,784,1020,1268,1695,1372,1844,1503,2591,2474,2907.0,3127.0,3140.0,3521.0,3623.0,4868.0,3686.0,4133.0,6364.0,7697.0,7913.0,8945.0,9076.0,10186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,0,0,-43,-139,-1291,-1587,-2362,-2341,-2482,-3189,-3254,-2488,-2463,-2363,-1859,-2672,-2242,-2080.0,-1956.0,-2306.0,-2015.0,-2803.0,-3007.0,-3572.0,-3632.0,-4117.0,-3675.0,-4258.0,-6519.0,-5274.0,-5004.0,-4881.0,-6587.0,-6130.0,-5448.0,-5287.0,-4014.0,-3372.0,-3335.0,-2976.0,-2956.0,-3788.0,-4755.0,-6110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,0,0,49,-189,70,-96,-135,27,-50,132,3938,3625,3517,3630,2976,3596,4384,4743.0,5080.0,4923.0,5253.0,5259.0,5071.0,4904.0,5076.0,7334.0,7846.0,7437.0,8194.0,9692.0,10087.0,8812.0,7422.0,7568.0,12553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,0,8,-28,-40,160,129,-223,277,206,644,1111,1532,1688,1551,2458,2264,3838,5092.0,4965.0,5030.0,5929.0,5834.0,5670.0,5440.0,6285.0,5602.0,6018.0,5924.0,6235.0,6719.0,6395.0,6467.0,7044.0,5383.0,5563.0,5857.0,5279.0,5474.0,5884.0,8156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,0,483,501,564,694,851,663,1135,912,701,1053,760,1397,2817,3030,3053,2487,1327.0,1515.0,1827.0,1501.0,1778.0,1508.0,1043.0,1339.0,1565.0,1914.0,1950.0,1087.0,70.0,-522.0,-207.0,-787.0,-953.0,-1180.0,-342.0,1463.0,3625.0,4974.0,7181.0,9915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,0,0,-32,-576,-668,-710,-629,-717,-644,-821,-833,-816,-464,-98,-170,-1633,-2018,-2251.0,-2110.0,-1533.0,-781.0,-950.0,-1399.0,-1576.0,-1263.0,-840.0,-1153.0,-1301.0,495.0,1631.0,2051.0,464.0,-331.0,-997.0,-1268.0,-1830.0,-1990.0,-2302.0,-2436.0,2657.0,2184.0,3273.0,4368.0,4301.0,4310.0,5892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,0,-8,-14,-134,1129,1087,1005,1421,3321,3047,3088,3471,3160,2395,2483,3560,3397,4528.0,4429.0,4115.0,4331.0,3884.0,3972.0,5201.0,6241.0,5633.0,5545.0,5496.0,6086.0,6232.0,4892.0,5060.0,7380.0,8873.0,11804.0,12122.0,13634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,0,0,29,-59,-81,-52,408,385,379,172,-31,-107,-346,-1125,-1303,-1536,-2511,-2047.0,-2547.0,-3331.0,-2337.0,-2640.0,-2566.0,-5290.0,-6500.0,-6588.0,-7379.0,-8124.0,-8278.0,-9114.0,-11708.0,-12672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,0,0,134,-207,-413,-759,3,131,97,-207,-129,454,961,1728,1059,1114,1631,2969.0,2866.0,2715.0,2739.0,2897.0,2785.0,2804.0,2513.0,1261.0,1312.0,1942.0,2025.0,2348.0,2753.0,1929.0,-10.0,-311.0,-2428.0,-2751.0,-3389.0,-3566.0,-2869.0,-3824.0,-4295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,0,0,-171,-80,-59,-89,-346,-392,203,170,489,826,1510,1598,1497,1186,1368,1404.0,1507.0,2185.0,2672.0,2997.0,3210.0,3257.0,3475.0,4356.0,4797.0,5045.0,5073.0,4894.0,5980.0,7525.0,9607.0,12032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,0,-14,-100,422,145,-30,-402,-622,-725,-754,-941,-1020,-752,-114,-275,63,-103,661.0,1153.0,1640.0,3694.0,2860.0,3141.0,3073.0,4050.0,3961.0,3366.0,5025.0,6717.0,7576.0,7590.0,8648.0,9675.0,8691.0,9741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,0,0,88,415,533,707,793,772,749,755,1005,1228,1925,1983,2203,2465,3030,3405.0,3691.0,2666.0,1830.0,2758.0,2778.0,2808.0,3262.0,3593.0,3678.0,5828.0,6120.0,10924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,0,0,-114,-118,443,229,-104,129,1124,1004,1716,586,334,880,492,23,-285,-495.0,20.0,-813.0,-1201.0,-841.0,-1940.0,-404.0,-1427.0,-381.0,-1170.0,-3393.0,-4257.0,-4321.0,-5038.0,-6671.0,-4829.0,-4143.0,-5088.0,-5710.0,-6026.0,-5730.0,-7454.0,-7372.0,-8302.0,-8211.0,-7915.0,-9226.0,-10135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,0,0,49,5,108,1,-352,-588,-522,-256,-477,-1037,-1176,-1772,-1632,-1617,-1756,-3824.0,-4164.0,-4029.0,-4115.0,-4014.0,-5083.0,-5116.0,-5203.0,-8913.0,-9207.0,-9527.0,-12268.0,-12421.0,-12372.0,-15579.0,-16171.0,-18565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,0,0,139,189,119,377,716,958,971,736,1050,634,189,-272,-98,-616,92,431.0,693.0,733.0,1042.0,991.0,1465.0,1805.0,2126.0,2252.0,2881.0,3072.0,4662.0,4189.0,4816.0,4738.0,4838.0,4319.0,3568.0,2591.0,2604.0,3466.0,3903.0,2933.0,3818.0,6315.0,8921.0,10384.0,12133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,0,0,-36,75,-320,-41,-26,-323,-450,-292,-341,-1568,-1438,-1527,-1577,-1868,-1934,-2078.0,-2122.0,-2555.0,-6132.0,-6520.0,-8675.0,-9639.0,-10890.0,-12120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,0,0,63,-7,1,-785,-385,-572,-796,-1268,-1114,-180,-371,-404,-1271,-1259,-110,133.0,-491.0,-219.0,-101.0,-185.0,-490.0,-306.0,460.0,915.0,1128.0,1263.0,1087.0,1346.0,2914.0,2932.0,3443.0,3590.0,4309.0,6414.0,7686.0,7421.0,7914.0,8521.0,8124.0,11457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,0,16,143,-102,-306,-813,-381,-630,-822,-511,-1255,-2045,-2145,-2334,-2624,-3019,-2709,-5178.0,-4833.0,-5237.0,-5295.0,-5679.0,-8401.0,-9122.0,-9922.0,-12853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,0,29,123,-53,208,304,-42,450,536,712,511,954,900,1975,2804,2824,3266,3351.0,3991.0,3938.0,4255.0,2818.0,2672.0,2428.0,2796.0,1451.0,994.0,1011.0,1171.0,2580.0,3662.0,4828.0,5232.0,6815.0,6159.0,6429.0,6486.0,7024.0,7194.0,6880.0,8210.0,8746.0,10751.0,11240.0,11863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,0,-10,-7,-148,-11,156,159,1096,1052,-650,-281,133,96,-140,-504,-667,-614,-1150.0,-2223.0,-2070.0,-1858.0,-2865.0,-4587.0,-4644.0,-4702.0,-7859.0,-7669.0,-7018.0,-8955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,0,500,319,484,626,1566,1204,841,714,933,1412,4316,4150,4687,5791,5962,5811,6347.0,6741.0,6444.0,6840.0,6650.0,7945.0,8687.0,13314.0,13558.0,16155.0,16894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,0,-10,5,204,-149,397,0,-325,-2023,-2876,-3462,-3761,-3899,-4065,-5780,-7154,-7072,-6100.0,-6363.0,-6065.0,-6023.0,-5910.0,-7049.0,-7609.0,-11188.0,-11730.0,-11523.0,-11897.0,-15994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,0,0,117,-13,1,322,416,491,522,383,670,490,738,105,342,243,755,716.0,876.0,773.0,-102.0,-315.0,711.0,848.0,1624.0,1651.0,1370.0,1749.0,2160.0,2874.0,2784.0,3016.0,3743.0,4641.0,4573.0,4629.0,5049.0,4993.0,7423.0,7007.0,6351.0,7384.0,7392.0,8821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,0,-24,15,92,-391,-144,119,8,12,78,889,2468,2273,2943,3333,3503,4046,3976.0,4364.0,4155.0,4144.0,4386.0,5815.0,7774.0,9357.0,10602.0,10526.0,12901.0,13743.0,13822.0,17031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,0,8,58,-68,-941,-756,-880,-1062,-1315,-644,-249,-128,216,-661,-936,-634,-934,-809.0,-908.0,-899.0,-42.0,-187.0,-261.0,-545.0,-396.0,-506.0,-1462.0,-1545.0,-1075.0,-1874.0,-3411.0,-4251.0,-3333.0,-5104.0,-4841.0,-5257.0,-5445.0,-5489.0,-4896.0,-4597.0,-3322.0,-3395.0,-1762.0,-791.0,-361.0,2385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,0,0,1,-675,-227,-415,-327,-297,-210,-1426,-534,244,-614,-625,-868,-1565,-158,118.0,637.0,1452.0,1383.0,1518.0,1538.0,1355.0,1675.0,2232.0,2283.0,3732.0,3614.0,4514.0,4742.0,4589.0,4147.0,3597.0,3506.0,2843.0,8569.0,8357.0,11354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,0,0,-9,-187,-79,-360,-340,-62,79,-112,27,901,965,629,1840,1763,1580,1727.0,2095.0,1783.0,2324.0,1503.0,1746.0,1931.0,1840.0,2600.0,2898.0,2762.0,2322.0,4012.0,6232.0,9518.0,9594.0,10177.0,12433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,0,0,80,218,385,540,421,1028,1195,1312,2908,3377,3007,4674,5336,6825,7124,8663.0,8067.0,8361.0,10623.0,10670.0,11752.0,12369.0,12136.0,12098.0,13716.0,15018.0,15147.0,15148.0,17186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,0,0,9,-38,-502,-677,101,172,-86,23,1232,1288,1439,1928,2062,162,573,274.0,185.0,135.0,-1307.0,-117.0,-82.0,990.0,415.0,446.0,1034.0,1949.0,2001.0,1719.0,3336.0,3323.0,3565.0,5061.0,5509.0,5812.0,6001.0,7511.0,10033.0,13238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,0,24,-125,-88,74,177,-362,-506,-363,-1315,-1446,-1419,-1244,-1615,-1719,-3084,-3117,-2597.0,-2446.0,-2470.0,-2644.0,-2124.0,416.0,933.0,1714.0,1672.0,1531.0,4511.0,4509.0,4371.0,3792.0,5655.0,5479.0,5564.0,5364.0,4796.0,5557.0,5755.0,7390.0,8469.0,8662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,0,0,-30,-125,-299,-262,-345,418,131,76,527,504,476,-192,-406,-132,-692,-407.0,-2041.0,-2670.0,-2571.0,-1944.0,-3131.0,-3768.0,-5467.0,-7345.0,-5104.0,-5394.0,-5465.0,-5557.0,-5524.0,-4653.0,-4753.0,-7848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,0,0,19,97,50,258,1358,622,1197,1224,1091,2319,3591,4209,5638,5591,4919,5787.0,5760.0,5620.0,4655.0,4924.0,5020.0,5416.0,5329.0,5350.0,5031.0,3031.0,4301.0,7591.0,7372.0,8857.0,8840.0,9491.0,9676.0,8868.0,7498.0,6094.0,7797.0,5945.0,4068.0,3955.0,2926.0,3205.0,3273.0,3779.0,4399.0,5312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,0,0,-138,64,13,56,-100,-58,521,1769,1636,2432,2386,2579,2759,5291,5754,6458.0,8214.0,8659.0,10800.0,10739.0,12145.0,13463.0,15350.0,19186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
